subject,predicate,object,subject_type,predicate_type,object_type
U0010,FOLLOWS,DOC00256,Person,BELONGS_TO,Department
U0010,FOLLOWS,DOC00177,Person,PART_OF,Department
U0010,FOLLOWS,DOC00404,Person,REFERENCES,Department
U0010,FOLLOWS,DOC00447,Person,MANAGES,Department
U0011,FOLLOWS,DOC00266,Person,FOLLOWS,Department
U0011,FOLLOWS,DOC00285,Person,MANAGES,Department
U0011,FOLLOWS,DOC00268,Person,AUTHORED_BY,Department
U0011,FOLLOWS,DOC00263,Person,REPORTS_TO,Department
U0011,FOLLOWS,DOC00543,Person,MANAGES,Department
U0012,FOLLOWS,DOC00134,Person,RELATED_TO,Department
U0012,FOLLOWS,DOC00388,Person,ASSIGNED_TO,Department
U0012,FOLLOWS,DOC00571,Person,SPONSORS,Department
U0013,FOLLOWS,DOC00024,Person,DEPENDS_ON,Department
U0013,FOLLOWS,DOC00177,Person,REPORTS_TO,Department
U0013,FOLLOWS,DOC00114,Person,FOLLOWS,Department
U0013,FOLLOWS,DOC00074,Person,BELONGS_TO,Department
U0013,FOLLOWS,DOC00546,Person,SPONSORS,Department
U0013,FOLLOWS,DOC00443,Person,BELONGS_TO,Department
U0014,FOLLOWS,DOC00209,Person,WORKS_IN,Department
U0014,FOLLOWS,DOC00311,Person,MEMBER_OF,Department
U0014,FOLLOWS,DOC00457,Person,MEMBER_OF,Department
U0014,FOLLOWS,DOC00448,Person,REFERENCES,Department
U0014,FOLLOWS,DOC00474,Person,MANAGES,Department
U0014,FOLLOWS,DOC00103,Person,ASSIGNED_TO,Department
U0014,FOLLOWS,DOC00476,Person,RELATED_TO,Department
U0015,FOLLOWS,DOC00560,Person,REFERENCES,Department
U0015,FOLLOWS,DOC00172,Person,REPORTS_TO,Department
U0015,FOLLOWS,DOC00056,Person,AUTHORED_BY,Department
U0015,FOLLOWS,DOC00335,Person,WORKS_IN,Department
U0015,FOLLOWS,DOC00528,Person,MEMBER_OF,Department
U0015,FOLLOWS,DOC00370,Person,MANAGES,Department
U0015,FOLLOWS,DOC00302,Person,MANAGES,Department
U0016,FOLLOWS,DOC00585,Person,RELATED_TO,Department
U0016,FOLLOWS,DOC00300,Person,DEPENDS_ON,Department
U0016,FOLLOWS,DOC00055,Person,SPONSORS,Department
U0016,FOLLOWS,DOC00082,Person,MANAGES,Department
U0016,FOLLOWS,DOC00472,Person,FOLLOWS,Department
U0016,FOLLOWS,DOC00565,Person,WORKS_IN,Department
U0016,FOLLOWS,DOC00536,Person,REFERENCES,Department
U0016,FOLLOWS,DOC00226,Person,WORKS_IN,Department
U0017,FOLLOWS,DOC00232,Person,DEPENDS_ON,Department
U0017,FOLLOWS,DOC00068,Person,FOLLOWS,Department
U0017,FOLLOWS,DOC00337,Person,RELATED_TO,Department
U0017,FOLLOWS,DOC00245,Person,SPONSORS,Department
U0017,FOLLOWS,DOC00532,Person,REFERENCES,Department
U0017,FOLLOWS,DOC00055,Person,RELATED_TO,Department
U0017,FOLLOWS,DOC00432,Person,RELATED_TO,Department
U0018,FOLLOWS,DOC00525,Person,AUTHORED_BY,Department
U0018,FOLLOWS,DOC00381,Person,BELONGS_TO,Department
U0018,FOLLOWS,DOC00560,Person,MANAGES,Department
U0018,FOLLOWS,DOC00168,Person,AUTHORED_BY,Department
U0018,FOLLOWS,DOC00524,Person,AUTHORED_BY,Department
U0019,FOLLOWS,DOC00079,Person,PART_OF,Department
U0019,FOLLOWS,DOC00258,Person,ASSIGNED_TO,Department
U0019,FOLLOWS,DOC00223,Person,ASSIGNED_TO,Department
U0019,FOLLOWS,DOC00292,Person,BELONGS_TO,Department
U0020,FOLLOWS,DOC00307,Person,MANAGES,Department
U0020,FOLLOWS,DOC00575,Person,ASSIGNED_TO,Department
U0020,FOLLOWS,DOC00572,Person,BELONGS_TO,Department
U0020,FOLLOWS,DOC00250,Person,FOLLOWS,Department
U0020,FOLLOWS,DOC00375,Person,ASSIGNED_TO,Department
U0020,FOLLOWS,DOC00453,Person,MANAGES,Department
U0020,FOLLOWS,DOC00475,Person,WORKS_IN,Department
U0020,FOLLOWS,DOC00169,Person,RELATED_TO,Department
U0021,FOLLOWS,DOC00058,Person,ASSIGNED_TO,Department
U0021,FOLLOWS,DOC00540,Person,ASSIGNED_TO,Department
U0021,FOLLOWS,DOC00485,Person,REPORTS_TO,Department
U0021,FOLLOWS,DOC00071,Person,RELATED_TO,Department
U0021,FOLLOWS,DOC00267,Person,ASSIGNED_TO,Department
U0021,FOLLOWS,DOC00514,Person,MEMBER_OF,Department
U0021,FOLLOWS,DOC00205,Person,WORKS_IN,Department
U0021,FOLLOWS,DOC00401,Person,REPORTS_TO,Department
U0022,FOLLOWS,DOC00556,Person,SPONSORS,Department
U0022,FOLLOWS,DOC00538,Person,RELATED_TO,Department
U0023,FOLLOWS,DOC00100,Person,DEPENDS_ON,Department
U0023,FOLLOWS,DOC00500,Person,ASSIGNED_TO,Department
U0023,FOLLOWS,DOC00396,Person,ASSIGNED_TO,Department
U0023,FOLLOWS,DOC00273,Person,SPONSORS,Department
U0023,FOLLOWS,DOC00528,Person,WORKS_IN,Department
U0023,FOLLOWS,DOC00598,Person,REFERENCES,Department
U0023,FOLLOWS,DOC00103,Person,AUTHORED_BY,Department
U0023,FOLLOWS,DOC00123,Person,AUTHORED_BY,Department
U0024,FOLLOWS,DOC00177,Person,SPONSORS,Department
U0024,FOLLOWS,DOC00133,Person,REPORTS_TO,Department
U0024,FOLLOWS,DOC00178,Person,REPORTS_TO,Department
U0025,FOLLOWS,DOC00236,Person,DEPENDS_ON,Department
U0025,FOLLOWS,DOC00397,Person,AUTHORED_BY,Department
U0025,FOLLOWS,DOC00326,Person,FOLLOWS,Department
U0025,FOLLOWS,DOC00492,Person,REFERENCES,Department
U0025,FOLLOWS,DOC00252,Person,WORKS_IN,Department
U0025,FOLLOWS,DOC00014,Person,MANAGES,Department
U0025,FOLLOWS,DOC00266,Person,MEMBER_OF,Department
U0026,FOLLOWS,DOC00117,Person,MEMBER_OF,Department
U0026,FOLLOWS,DOC00166,Person,BELONGS_TO,Department
U0026,FOLLOWS,DOC00393,Person,DEPENDS_ON,Department
U0026,FOLLOWS,DOC00059,Person,FOLLOWS,Department
U0026,FOLLOWS,DOC00040,Person,REFERENCES,Department
U0026,FOLLOWS,DOC00091,Person,FOLLOWS,Department
U0026,FOLLOWS,DOC00273,Person,ASSIGNED_TO,Department
U0026,FOLLOWS,DOC00550,Person,PART_OF,Department
U0027,FOLLOWS,DOC00531,Person,REFERENCES,Department
U0027,FOLLOWS,DOC00070,Person,WORKS_IN,Department
U0027,FOLLOWS,DOC00267,Person,SPONSORS,Department
U0028,FOLLOWS,DOC00574,Person,ASSIGNED_TO,Department
U0028,FOLLOWS,DOC00362,Person,BELONGS_TO,Department
U0028,FOLLOWS,DOC00376,Person,MANAGES,Department
U0028,FOLLOWS,DOC00223,Person,REPORTS_TO,Department
U0028,FOLLOWS,DOC00049,Person,MANAGES,Department
U0029,FOLLOWS,DOC00370,Person,PART_OF,Department
U0029,FOLLOWS,DOC00541,Person,ASSIGNED_TO,Department
U0029,FOLLOWS,DOC00095,Person,REFERENCES,Department
U0029,FOLLOWS,DOC00042,Person,AUTHORED_BY,Department
U0029,FOLLOWS,DOC00092,Person,WORKS_IN,Department
U0030,FOLLOWS,DOC00570,Person,AUTHORED_BY,Department
U0030,FOLLOWS,DOC00394,Person,MANAGES,Department
U0030,FOLLOWS,DOC00419,Person,REPORTS_TO,Department
U0031,FOLLOWS,DOC00066,Person,FOLLOWS,Department
U0031,FOLLOWS,DOC00404,Person,WORKS_IN,Department
U0031,FOLLOWS,DOC00052,Person,REPORTS_TO,Department
U0031,FOLLOWS,DOC00172,Person,WORKS_IN,Department
U0031,FOLLOWS,DOC00359,Person,RELATED_TO,Department
U0031,FOLLOWS,DOC00576,Person,AUTHORED_BY,Department
U0032,FOLLOWS,DOC00112,Person,DEPENDS_ON,Department
U0032,FOLLOWS,DOC00228,Person,BELONGS_TO,Department
U0032,FOLLOWS,DOC00059,Person,MANAGES,Department
U0033,FOLLOWS,DOC00527,Person,REFERENCES,Department
U0033,FOLLOWS,DOC00337,Person,BELONGS_TO,Department
U0033,FOLLOWS,DOC00586,Person,ASSIGNED_TO,Department
U0033,FOLLOWS,DOC00161,Person,FOLLOWS,Department
U0034,FOLLOWS,DOC00054,Person,BELONGS_TO,Department
U0034,FOLLOWS,DOC00327,Person,ASSIGNED_TO,Department
U0034,FOLLOWS,DOC00144,Person,PART_OF,Department
U0034,FOLLOWS,DOC00237,Person,MEMBER_OF,Department
U0035,FOLLOWS,DOC00014,Person,BELONGS_TO,Department
U0035,FOLLOWS,DOC00428,Person,REPORTS_TO,Department
U0035,FOLLOWS,DOC00586,Person,WORKS_IN,Department
U0035,FOLLOWS,DOC00389,Person,AUTHORED_BY,Department
U0035,FOLLOWS,DOC00532,Person,WORKS_IN,Department
U0035,FOLLOWS,DOC00011,Person,FOLLOWS,Department
U0035,FOLLOWS,DOC00491,Person,SPONSORS,Department
U0036,FOLLOWS,DOC00032,Person,AUTHORED_BY,Department
U0036,FOLLOWS,DOC00070,Person,REPORTS_TO,Department
U0037,FOLLOWS,DOC00267,Person,FOLLOWS,Department
U0037,FOLLOWS,DOC00387,Person,REFERENCES,Department
U0037,FOLLOWS,DOC00394,Person,REPORTS_TO,Department
U0037,FOLLOWS,DOC00466,Person,MANAGES,Department
U0037,FOLLOWS,DOC00561,Person,DEPENDS_ON,Department
U0037,FOLLOWS,DOC00502,Person,REPORTS_TO,Department
U0037,FOLLOWS,DOC00059,Person,MANAGES,Department
U0038,FOLLOWS,DOC00435,Person,MANAGES,Department
U0038,FOLLOWS,DOC00283,Person,MEMBER_OF,Department
U0038,FOLLOWS,DOC00206,Person,PART_OF,Department
U0038,FOLLOWS,DOC00267,Person,WORKS_IN,Department
U0038,FOLLOWS,DOC00479,Person,FOLLOWS,Department
U0039,FOLLOWS,DOC00360,Person,REPORTS_TO,Department
U0039,FOLLOWS,DOC00319,Person,ASSIGNED_TO,Department
U0039,FOLLOWS,DOC00597,Person,DEPENDS_ON,Department
U0039,FOLLOWS,DOC00006,Person,MEMBER_OF,Department
U0040,FOLLOWS,DOC00024,Person,DEPENDS_ON,Department
U0040,FOLLOWS,DOC00063,Person,FOLLOWS,Department
U0041,FOLLOWS,DOC00552,Person,ASSIGNED_TO,Department
U0041,FOLLOWS,DOC00565,Person,REFERENCES,Department
U0041,FOLLOWS,DOC00553,Person,REPORTS_TO,Department
U0041,FOLLOWS,DOC00354,Person,DEPENDS_ON,Department
U0041,FOLLOWS,DOC00274,Person,ASSIGNED_TO,Department
U0041,FOLLOWS,DOC00320,Person,WORKS_IN,Department
U0041,FOLLOWS,DOC00452,Person,AUTHORED_BY,Department
U0041,FOLLOWS,DOC00482,Person,DEPENDS_ON,Department
U0042,FOLLOWS,DOC00149,Person,SPONSORS,Department
U0042,FOLLOWS,DOC00093,Person,ASSIGNED_TO,Department
U0042,FOLLOWS,DOC00600,Person,MEMBER_OF,Department
U0042,FOLLOWS,DOC00598,Person,ASSIGNED_TO,Department
U0042,FOLLOWS,DOC00107,Person,PART_OF,Department
U0042,FOLLOWS,DOC00109,Person,FOLLOWS,Department
U0042,FOLLOWS,DOC00019,Person,RELATED_TO,Department
U0042,FOLLOWS,DOC00433,Person,RELATED_TO,Department
U0043,FOLLOWS,DOC00020,Person,MANAGES,Department
U0043,FOLLOWS,DOC00018,Person,RELATED_TO,Department
U0043,FOLLOWS,DOC00587,Person,PART_OF,Department
U0043,FOLLOWS,DOC00283,Person,BELONGS_TO,Department
U0044,FOLLOWS,DOC00106,Person,REPORTS_TO,Department
U0044,FOLLOWS,DOC00092,Person,REFERENCES,Department
U0044,FOLLOWS,DOC00535,Person,RELATED_TO,Department
U0044,FOLLOWS,DOC00245,Person,REFERENCES,Department
U0044,FOLLOWS,DOC00118,Person,SPONSORS,Department
U0044,FOLLOWS,DOC00278,Person,FOLLOWS,Department
U0045,FOLLOWS,DOC00467,Person,BELONGS_TO,Department
U0045,FOLLOWS,DOC00321,Person,REFERENCES,Department
U0045,FOLLOWS,DOC00148,Person,FOLLOWS,Department
U0045,FOLLOWS,DOC00392,Person,ASSIGNED_TO,Department
U0045,FOLLOWS,DOC00542,Person,MANAGES,Department
U0045,FOLLOWS,DOC00002,Person,FOLLOWS,Department
U0045,FOLLOWS,DOC00292,Person,REFERENCES,Department
U0045,FOLLOWS,DOC00322,Person,DEPENDS_ON,Department
U0046,FOLLOWS,DOC00356,Person,AUTHORED_BY,Department
U0046,FOLLOWS,DOC00558,Person,BELONGS_TO,Department
U0046,FOLLOWS,DOC00358,Person,ASSIGNED_TO,Department
U0046,FOLLOWS,DOC00457,Person,BELONGS_TO,Department
U0046,FOLLOWS,DOC00123,Person,PART_OF,Department
U0046,FOLLOWS,DOC00105,Person,WORKS_IN,Department
U0046,FOLLOWS,DOC00436,Person,AUTHORED_BY,Department
U0047,FOLLOWS,DOC00380,Person,PART_OF,Department
U0047,FOLLOWS,DOC00142,Person,SPONSORS,Department
U0048,FOLLOWS,DOC00255,Person,FOLLOWS,Department
U0048,FOLLOWS,DOC00078,Person,SPONSORS,Department
U0048,FOLLOWS,DOC00401,Person,DEPENDS_ON,Department
U0049,FOLLOWS,DOC00222,Person,ASSIGNED_TO,Department
U0049,FOLLOWS,DOC00326,Person,WORKS_IN,Department
U0049,FOLLOWS,DOC00503,Person,MANAGES,Department
U0049,FOLLOWS,DOC00168,Person,FOLLOWS,Department
U0050,FOLLOWS,DOC00587,Person,WORKS_IN,Department
U0050,FOLLOWS,DOC00544,Person,WORKS_IN,Department
U0050,FOLLOWS,DOC00371,Person,SPONSORS,Department
U0050,FOLLOWS,DOC00283,Person,PART_OF,Department
U0050,FOLLOWS,DOC00035,Person,WORKS_IN,Department
U0050,FOLLOWS,DOC00481,Person,WORKS_IN,Department
U0050,FOLLOWS,DOC00108,Person,PART_OF,Department
U0050,FOLLOWS,DOC00386,Person,SPONSORS,Department
PRJ001,DEPENDS_ON,PRJ004,Project,DEPENDS_ON,Project
PRJ002,DEPENDS_ON,PRJ006,Project,FOLLOWS,Project
PRJ003,DEPENDS_ON,PRJ007,Project,REFERENCES,Project
PRJ005,DEPENDS_ON,PRJ008,Project,DEPENDS_ON,Project
PRJ009,DEPENDS_ON,PRJ010,Project,ASSIGNED_TO,Project
PRJ011,DEPENDS_ON,PRJ012,Project,ASSIGNED_TO,Project
PRJ013,DEPENDS_ON,PRJ015,Project,AUTHORED_BY,Project
PRJ016,DEPENDS_ON,PRJ017,Project,AUTHORED_BY,Project
PRJ018,DEPENDS_ON,PRJ019,Project,FOLLOWS,Project
